codusu,nro_hogar,componente,ano4,aglomerado,pondera,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,p21,decocur,rdecocur,gdecocur,adecocur,tot_p12,p47t,decindr,rdecindr,gdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,rdecifr,gdecifr,adecifr,ipcf,deccfr,rdeccfr,gdeccfr,adeccfr,pareja_actual,tiene/busca_trabajo,cobertura_m,cobertura_m2,nivel_ed_or,inac_eco,inac_neco,PEA,PET,desocupado,edad_grupos
266307  ,1.0,3.0,2004,33,1734.0,2,6.0,5.0,4.0,1,1,1.0,3,2.0,01,1,1,1,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,09,08,09,09,231526.02409999998,07,07,07,08,0,0,0,0,1,1,0,0,0,0,"[0, 10)"
266307  ,1.0,4.0,2004,33,1734.0,1,2.0,5.0,4.0,2,3,0.0,0,0.0,  ,1,6,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,09,08,09,09,231526.02409999998,07,07,07,08,0,0,0,0,0,0,1,0,0,0,"[0, 10)"
266452  ,1.0,1.0,2004,33,1701.0,1,64.0,4.0,4.0,1,2,9.0,2,2.0,04,3,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,  ,  ,  ,  ,0.0,70.0,01,01,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,220.0,01,01,01,01,61665.526999999995,02,02,02,02,0,0,0,0,1,1,0,0,1,0,"[60, 70)"
266452  ,1.0,2.0,2004,33,1701.0,1,29.0,5.0,4.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,02,02,02,02,0.0,150.0,02,02,02,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,01,01,01,01,61665.526999999995,02,02,02,02,0,1,0,0,2,0,0,1,1,0,"[20, 30)"
266554  ,1.0,1.0,2004,33,1615.0,1,34.0,2.0,1.0,1,2,9.0,7,1.0,  ,1,1,6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,09,09,09,10,0.0,1200.0,09,09,09,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,09,09,09,09,336357.42,09,08,08,09,1,1,1,0,6,0,0,1,1,0,"[30, 40)"
266554  ,1.0,2.0,2004,33,1615.0,2,31.0,2.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,07,06,07,07,0.0,600.0,07,07,07,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,09,09,09,09,336357.42,09,08,08,09,1,1,1,0,4,0,0,1,1,0,"[30, 40)"
266554  ,1.0,3.0,2004,33,1615.0,2,2.0,5.0,1.0,2,3,0.0,0,0.0,  ,1,6,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,09,09,09,09,336357.42,09,08,08,09,0,0,1,0,0,0,1,0,0,0,"[0, 10)"
266618  ,1.0,1.0,2004,33,1410.0,1,40.0,4.0,4.0,1,2,9.0,2,1.0,  ,1,1,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,03,03,03,03,0.0,200.0,03,02,02,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,01,01,01,01,56059.57,02,02,02,02,0,1,0,0,2,0,0,1,1,0,"[40, 50)"
266618  ,1.0,3.0,2004,33,1410.0,2,13.0,5.0,4.0,1,1,1.0,3,2.0,07,1,1,2,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,01,01,01,01,56059.57,02,02,02,02,0,0,0,0,2,1,0,0,0,0,"[10, 20)"
266769  ,1.0,1.0,2004,33,1683.0,1,39.0,2.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,08,08,08,09,0.0,1000.0,09,09,09,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,07,07,93432.61666666665,04,03,03,04,1,1,0,0,4,0,0,1,1,0,"[30, 40)"
266769  ,1.0,2.0,2004,33,1683.0,2,32.0,2.0,4.0,1,2,9.0,2,1.0,  ,4,1,2,2,0.0,0.0,No,No,No,No,No,Sí,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,07,07,93432.61666666665,04,03,03,04,1,1,0,0,2,0,0,1,1,1,"[30, 40)"
266769  ,1.0,3.0,2004,33,1683.0,2,17.0,5.0,4.0,1,1,1.0,3,2.0,07,4,4,2,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,07,07,93432.61666666665,04,03,03,04,0,1,0,0,2,0,0,1,1,1,"[10, 20)"
266769  ,1.0,4.0,2004,33,1683.0,2,7.0,5.0,4.0,1,1,1.0,3,2.0,01,1,1,1,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,07,07,93432.61666666665,04,03,03,04,0,0,0,0,1,1,0,0,0,0,"[0, 10)"
266769  ,1.0,5.0,2004,33,1683.0,1,3.0,5.0,4.0,1,1,1.0,1,2.0,00,1,6,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,07,07,93432.61666666665,04,03,03,04,0,0,0,0,0,0,1,0,0,0,"[0, 10)"
266828  ,1.0,1.0,2004,33,1734.0,1,48.0,2.0,1.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,05,05,05,05,0.0,450.0,06,05,05,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,07,07,07,08,161171.26374999998,06,05,05,06,1,1,1,0,2,0,0,1,1,0,"[40, 50)"
266828  ,1.0,2.0,2004,33,1734.0,2,45.0,2.0,1.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,08,07,07,08,0.0,700.0,08,07,07,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,07,07,07,08,161171.26374999998,06,05,05,06,1,1,1,0,2,0,0,1,1,0,"[40, 50)"
266828  ,1.0,3.0,2004,33,1734.0,2,69.0,4.0,4.0,1,2,9.0,2,1.0,  ,1,1,2,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,07,07,07,08,161171.26374999998,06,05,05,06,0,0,0,0,2,1,0,0,0,0,"[60, 70)"
266828  ,1.0,4.0,2004,33,1734.0,1,16.0,5.0,1.0,1,1,1.0,5,2.0,02,1,1,3,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,07,07,07,08,161171.26374999998,06,05,05,06,0,0,1,0,3,1,0,0,1,0,"[10, 20)"
267088  ,1.0,1.0,2004,33,1426.0,1,59.0,2.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,08,07,07,08,0.0,700.0,08,07,07,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,09,09,09,09,373730.4666666666,09,09,09,09,1,1,1,0,2,0,0,1,1,0,"[50, 60)"
267088  ,1.0,2.0,2004,33,1426.0,2,55.0,2.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,09,09,09,09,373730.4666666666,09,09,09,09,1,0,1,0,2,1,0,0,1,0,"[50, 60)"
267088  ,1.0,3.0,2004,33,1426.0,1,27.0,5.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,10,09,09,10,0.0,1300.0,09,09,09,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,09,09,09,09,373730.4666666666,09,09,09,09,0,1,1,0,4,0,0,1,1,0,"[20, 30)"
267106  ,1.0,1.0,2004,33,1263.0,1,63.0,1.0,4.0,1,2,9.0,2,2.0,04,3,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,04,03,04,04,0.0,300.0,04,04,04,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,02,02,02,02,56059.57,02,02,02,02,1,1,0,0,1,0,0,1,1,0,"[60, 70)"
267106  ,1.0,2.0,2004,33,1263.0,2,66.0,1.0,4.0,1,2,9.0,2,2.0,06,3,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,02,02,02,02,56059.57,02,02,02,02,1,0,0,0,1,1,0,0,0,0,"[60, 70)"
267106  ,1.0,4.0,2004,33,1263.0,2,13.0,5.0,4.0,1,1,1.0,3,2.0,06,1,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,02,02,02,02,56059.57,02,02,02,02,0,0,0,0,1,1,0,0,0,0,"[10, 20)"
267106  ,2.0,1.0,2004,33,1263.0,1,35.0,2.0,4.0,1,2,9.0,2,1.0,  ,3,1,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,09,0.0,800.0,08,08,08,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,06,06,112119.14,04,04,04,05,1,1,0,0,2,0,0,1,1,0,"[30, 40)"
267106  ,2.0,2.0,2004,33,1263.0,2,23.0,2.0,4.0,1,2,9.0,2,2.0,02,1,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,06,06,112119.14,04,04,04,05,1,0,0,0,1,1,0,0,1,0,"[20, 30)"
267106  ,2.0,3.0,2004,33,1263.0,1,5.0,5.0,4.0,2,1,1.0,1,2.0,00,1,1,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,06,06,112119.14,04,04,04,05,0,0,0,0,0,0,1,0,0,0,"[0, 10)"
267355  ,1.0,1.0,2004,33,1522.0,1,47.0,9.0,4.0,2,3,0.0,0,0.0,  ,3,1,7,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,02,02,02,02,0.0,150.0,02,02,02,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,05,05,05,05,128937.011,05,04,05,05,0,1,0,0,0,0,0,1,1,0,"[40, 50)"
267355  ,1.0,2.0,2004,33,1522.0,2,70.0,9.0,4.0,2,3,0.0,0,0.0,  ,3,1,7,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,05,05,05,05,128937.011,05,04,05,05,0,0,0,0,0,1,0,0,0,0,"[70, 80)"
267355  ,1.0,3.0,2004,33,1522.0,1,63.0,5.0,1.0,1,2,9.0,2,2.0,05,3,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,06,06,06,06,0.0,540.0,06,06,06,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,05,05,05,05,128937.011,05,04,05,05,0,1,1,0,1,0,0,1,1,0,"[60, 70)"
267371  ,1.0,1.0,2004,33,1579.0,1,28.0,1.0,4.0,1,2,9.0,2,1.0,  ,4,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,05,04,05,05,0.0,400.0,05,05,05,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,03,03,03,03,49332.421599999994,02,02,02,02,1,1,0,0,2,0,0,1,1,0,"[20, 30)"
267371  ,1.0,2.0,2004,33,1579.0,2,35.0,1.0,4.0,1,2,9.0,2,2.0,03,4,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,03,03,03,03,49332.421599999994,02,02,02,02,1,0,0,0,1,1,0,0,1,0,"[30, 40)"
267371  ,1.0,3.0,2004,33,1579.0,1,17.0,5.0,4.0,1,2,9.0,2,2.0,05,1,1,1,2,3.0,0.0,No,No,Sí,No,Sí,Sí,Sí,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,40.0,40.0,01,01,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,03,03,03,03,49332.421599999994,02,02,02,02,0,1,0,0,1,0,0,1,1,1,"[10, 20)"
267371  ,1.0,4.0,2004,33,1579.0,1,9.0,5.0,4.0,1,1,1.0,3,2.0,03,1,1,1,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,03,03,03,03,49332.421599999994,02,02,02,02,0,0,0,0,1,1,0,0,0,0,"[0, 10)"
267371  ,1.0,5.0,2004,33,1579.0,2,4.0,5.0,4.0,2,1,1.0,1,2.0,00,1,6,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,03,03,03,03,49332.421599999994,02,02,02,02,0,0,0,0,0,0,1,0,0,0,"[0, 10)"
267446  ,1.0,1.0,2004,33,1496.0,1,71.0,2.0,1.0,1,2,9.0,2,2.0,03,5,1,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,320.0,04,04,04,04,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,02,02,02,02,35878.1248,01,01,01,01,1,0,1,0,1,1,0,0,0,0,"[70, 80)"
267446  ,1.0,2.0,2004,33,1496.0,2,38.0,2.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,02,02,02,02,35878.1248,01,01,01,01,1,0,0,0,4,1,0,0,1,0,"[30, 40)"
267446  ,1.0,3.0,2004,33,1496.0,2,15.0,5.0,4.0,1,1,1.0,5,2.0,00,1,1,3,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,02,02,02,02,35878.1248,01,01,01,01,0,0,0,0,3,1,0,0,1,0,"[10, 20)"
267446  ,1.0,4.0,2004,33,1496.0,1,40.0,2.0,4.0,1,2,9.0,4,2.0,04,1,1,3,2,2.0,0.0,Sí,No,No,No,No,Sí,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,02,02,02,02,35878.1248,01,01,01,01,1,1,0,0,3,0,0,1,1,1,"[40, 50)"
267446  ,1.0,5.0,2004,33,1496.0,2,65.0,2.0,1.0,1,2,9.0,2,2.0,03,5,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,02,02,02,02,35878.1248,01,01,01,01,1,0,1,0,1,1,0,0,1,0,"[60, 70)"
267566  ,1.0,1.0,2004,33,1880.0,1,37.0,5.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,08,0.0,800.0,08,08,08,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,05,06,448476.56,09,09,09,10,0,1,1,0,4,0,0,1,1,0,"[30, 40)"
267655  ,1.0,1.0,2004,33,1532.0,1,63.0,2.0,1.0,1,2,9.0,4,2.0,01,1,1,3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,08,0.0,800.0,08,08,08,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,08,08,08,08,252268.06499999997,08,07,07,08,1,1,1,0,3,0,0,1,1,0,"[60, 70)"
267655  ,1.0,2.0,2004,33,1532.0,2,58.0,2.0,1.0,1,2,9.0,4,2.0,03,1,1,3,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,08,08,08,08,252268.06499999997,08,07,07,08,1,0,1,0,3,1,0,0,1,0,"[50, 60)"
267655  ,1.0,3.0,2004,33,1532.0,2,35.0,5.0,1.0,1,2,9.0,7,1.0,  ,1,1,6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,06,06,06,06,0.0,550.0,06,06,06,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,08,08,08,08,252268.06499999997,08,07,07,08,0,1,1,0,6,0,0,1,1,0,"[30, 40)"
267735  ,1.0,1.0,2004,33,1633.0,1,50.0,2.0,1.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,09,09,09,09,0.0,1100.0,09,09,09,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,09,09,09,09,243859.12949999998,07,07,07,08,1,1,1,0,2,0,0,1,1,0,"[50, 60)"
267735  ,1.0,2.0,2004,33,1633.0,2,48.0,2.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,09,09,09,09,243859.12949999998,07,07,07,08,1,0,1,0,2,1,0,0,1,0,"[40, 50)"
267735  ,1.0,3.0,2004,33,1633.0,1,25.0,5.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,07,06,07,07,0.0,600.0,07,07,07,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,09,09,09,09,243859.12949999998,07,07,07,08,0,1,1,0,4,0,0,1,1,0,"[20, 30)"
267735  ,1.0,4.0,2004,33,1633.0,2,21.0,5.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,01,01,01,01,0.0,40.0,01,01,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,09,09,09,09,243859.12949999998,07,07,07,08,0,1,0,0,4,0,0,1,1,0,"[20, 30)"
267762  ,1.0,1.0,2004,33,1667.0,1,55.0,2.0,4.0,1,2,9.0,2,1.0,  ,5,1,2,2,3.0,0.0,Sí,No,No,No,No,Sí,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,00,00,00,0.0,00,00,00,00,1,1,0,0,2,0,0,1,1,1,"[50, 60)"
267762  ,1.0,2.0,2004,33,1667.0,2,51.0,2.0,4.0,1,2,9.0,2,1.0,  ,1,1,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,00,00,00,0.0,00,00,00,00,1,1,0,0,2,0,0,1,1,1,"[50, 60)"
267828  ,1.0,1.0,2004,33,1440.0,1,50.0,2.0,4.0,1,2,9.0,2,2.0,05,4,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,06,05,06,06,0.0,800.0,08,08,08,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,06,06,06,07,59173.99055555555,02,02,02,02,1,1,0,0,1,0,0,1,1,0,"[50, 60)"
267828  ,1.0,2.0,2004,33,1440.0,2,46.0,2.0,4.0,1,2,9.0,2,2.0,05,4,1,1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,06,06,06,07,59173.99055555555,02,02,02,02,1,0,0,0,1,1,0,0,1,0,"[40, 50)"
267828  ,1.0,3.0,2004,33,1440.0,1,28.0,5.0,4.0,1,2,9.0,4,2.0,01,1,1,3,2,3.0,0.0,No,No,Sí,No,No,No,Sí,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,06,06,06,07,59173.99055555555,02,02,02,02,0,1,0,0,3,0,0,1,1,1,"[20, 30)"
267828  ,1.0,4.0,2004,33,1440.0,2,22.0,9.0,4.0,1,2,9.0,4,2.0,03,1,1,3,3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,150.0,02,02,02,02,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,950.0,06,06,06,07,59173.99055555555,02,02,02,02,0,0,0,0,3,0,1,0,1,0,"[20, 30)"
